Company_Name,Category,Address,Url,latitude,longtitude,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Sub District Hospital Billawar,Hospital,"JH5V+3XC, Billawar, 184204",https://www.google.co.kr/maps/place/Sub+District+Hospital+Billawar/data=!4m5!3m4!1s0x391c5da227d87ffd:0x152bf294d09d3ddb!8m2!3d32.6076882!4d75.594875?authuser=0&hl=en&rclk=1,32.6076882,75.594875,,,,,,,
Guru Multi Specialty Hospital,Hospital,"Opp, Sopore-Kupwara Rd, New Colony, Sopore, Jammu and Kashmir 193201",https://www.google.co.kr/maps/place/Guru+Multi+Specialty+Hospital/data=!4m5!3m4!1s0x38e10925e8bbc38b:0xc85f6cf66ae37920!8m2!3d34.2908068!4d74.4592696?authuser=0&hl=en&rclk=1,34.2908068,74.4592696,,,,,,,
Nissar x-ray & Diagnostic centre,Diagnostic center,"Baramulla - Handwara Hwy, Handwara, Jammu and Kashmir 193221",https://www.google.co.kr/maps/place/Nissar+x-ray+%26+Diagnostic+centre/data=!4m5!3m4!1s0x38e11cedb0c60f47:0x1c4406504aaf070f!8m2!3d34.3982153!4d74.2833665?authuser=0&hl=en&rclk=1,34.3982153,74.2833665,,,,,,,
Unani and Panchakarma Hospital,Hospital,"Sinthan Top, NH-1B, Anantnag Kishtwar Highway, Road, Anantnag, Jammu and Kashmir 192122",https://www.google.co.kr/maps/place/Unani+and+Panchakarma+Hospital/data=!4m5!3m4!1s0x38e20586beb33765:0xf40e73ab9e5202a0!8m2!3d33.7301307!4d75.1498831?authuser=0&hl=en&rclk=1,33.7301307,75.1498831,,,,,,,
Medical Aid Centre,Hospital,"Domel Katra Route, Bhagta, Jammu and Kashmir 182320",https://www.google.co.kr/maps/place/Medical+Aid+Centre/data=!4m5!3m4!1s0x391e7f6ed80b15fd:0x5cc582cdc9eeceda!8m2!3d32.9385144!4d74.9530314?authuser=0&hl=en&rclk=1,32.9385144,74.9530314,,,,,,,
Government Hospital,Hospital,"MAJALTA, MAJALTA, Dhar - Udhampur Rd, Jammu and Kashmir 182127",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x391c3aa234a28b4b:0x189be3b0ce4a5ac1!8m2!3d32.7226528!4d75.1750526?authuser=0&hl=en&rclk=1,32.7226528,75.1750526,,,,,,,
Maternity Hospital (Soura) New Block,Hospital,"4RQ3+MC8, Soura, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/Maternity+Hospital+(Soura)+New+Block/data=!4m5!3m4!1s0x38e185aee67dda83:0x3c1a3f1cb0fdf5f1!8m2!3d34.1391544!4d74.803571?authuser=0&hl=en&rclk=1,34.1391544,74.803571,,,,,,,
"92 Base Hospital, Badami Bagh",Hospital,"3V84+8FQ, Badami Bagh Cantonment, Srinagar, Jammu and Kashmir 190001","https://www.google.co.kr/maps/place/92+Base+Hospital,+Badami+Bagh/data=!4m5!3m4!1s0x38e18f3eabe6ec35:0xac7d7732faedc4d5!8m2!3d34.0658392!4d74.8562264?authuser=0&hl=en&rclk=1",34.0658392,74.8562264,,,,,,,
IIT Hospital,Hospital,"NH 44, Jammu, 180013",https://www.google.co.kr/maps/place/IIT+Hospital/data=!4m5!3m4!1s0x391e81086c4dcfbd:0xf24fd718c68db796!8m2!3d32.8027466!4d74.8957374?authuser=0&hl=en&rclk=1,32.8027466,74.8957374,,,,,,,
Employees State Insurance Dispensary,Medical clinic,"Industrial Estate Digiana, Jammu, Jammu and Kashmir",https://www.google.co.kr/maps/place/Employees+State+Insurance+Dispensary/data=!4m5!3m4!1s0x391e9b4bbf03dbf3:0xd74320c8f6a0e67f!8m2!3d32.686296!4d74.8548919?authuser=0&hl=en&rclk=1,32.686296,74.8548919,,,,,,,
"Government District Hospital, Samba",Government hospital,"near NH-44, Samba, 184121","https://www.google.co.kr/maps/place/Government+District+Hospital,+Samba/data=!4m5!3m4!1s0x391c23c8f1e2a6cb:0x150b300f3de014be!8m2!3d32.5603554!4d75.1204734?authuser=0&hl=en&rclk=1",32.5603554,75.1204734,,,,,,,
Military Hospital,Hospital,"military hospital, Jammu",https://www.google.co.kr/maps/place/Military+Hospital/data=!4m5!3m4!1s0x391e85258fb3ec3f:0x602cf9c0b9f2b521!8m2!3d32.7266016!4d74.8570259?authuser=0&hl=en&rclk=1,32.7266016,74.8570259,,,,,,,
Accidental Hospital Batote,Hospital,"Doda Rd, Batote, Jammu and Kashmir 182143",https://www.google.co.kr/maps/place/Accidental+Hospital+Batote/data=!4m5!3m4!1s0x391dc7ec5636d995:0xd36d56403be6b547!8m2!3d33.119294!4d75.326128?authuser=0&hl=en&rclk=1,33.119294,75.326128,,,,,,,
Unani & Ayurvedic Clinic,Medical clinic,"4R84+HF4, Alamgari Bazar, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/Unani+%26+Ayurvedic+Clinic/data=!4m5!3m4!1s0x38e18517ad56faa3:0xa8fa1762813ca5f4!8m2!3d34.116387!4d74.8062099?authuser=0&hl=en&rclk=1,34.116387,74.8062099,,,,,,,
Khanam Hospital,Hospital,"University Rd Service Ln, Jehangir Abad, Shergarhi, Gulshan-e-Iqbal, Karachi, Sindh 190009",https://www.google.co.kr/maps/place/Khanam+Hospital/data=!4m5!3m4!1s0x38e18feb23c9e2f1:0x536263d62dbd703f!8m2!3d34.067449!4d74.8026296?authuser=0&hl=en&rclk=1,34.067449,74.8026296,,,,,,,
kashmir,Medical Center,"srinager Jammu and Kashmir, 190001",https://www.google.co.kr/maps/place/kashmir/data=!4m5!3m4!1s0x38e171c27fe238f9:0x921b051943a02494!8m2!3d34.3789945!4d74.6881364?authuser=0&hl=en&rclk=1,34.3789945,74.6881364,,,,,,,
Sub District Hospital Hiranagar,Hospital,"Postal Rd, near office 184142, Hirabaugh, Surat, Gujarat 394210",https://www.google.co.kr/maps/place/Sub+District+Hospital+Hiranagar/data=!4m5!3m4!1s0x391c13eae42fa395:0x98f468103eb6221e!8m2!3d32.45536!4d75.2693805?authuser=0&hl=en&rclk=1,32.45536,75.2693805,,,,,,,
Army Hospital,Military hospital,"B.S.F. Camp, Khanetar, Poonch, Jammu and Kashmir, 185101",https://www.google.co.kr/maps/place/Army+Hospital/data=!4m5!3m4!1s0x38e0352906a0b00b:0xd39a67935dd2ee16!8m2!3d33.7448253!4d74.1544332?authuser=0&hl=en&rclk=1,33.7448253,74.1544332,,,,,,,
HOSPITAL,Government hospital,"NH44, main bazar, Nagrota",https://www.google.co.kr/maps/place/HOSPITAL/data=!4m5!3m4!1s0x391e8161b9dae4c7:0x743e257335b86c19!8m2!3d32.800363!4d74.9166774?authuser=0&hl=en&rclk=1,32.800363,74.9166774,,,,,,,
New Sub District Hospital Bijbehara,Hospital,"Srinagar - Kanyakumari Hwy, Bijbehara, 192124",https://www.google.co.kr/maps/place/New+Sub+District+Hospital+Bijbehara/data=!4m5!3m4!1s0x38e21b8b502092bd:0x3a09a9acfd2e5a4d!8m2!3d33.7973132!4d75.09585?authuser=0&hl=en&rclk=1,33.7973132,75.09585,,,,,,,
Shree Aum Hospital,Hospital department,"Shree Aum Hospital, National Highway, Treth Morh, Bari brahmana, Jammu, Jammu and Kashmir 181133",https://www.google.co.kr/maps/place/Shree+Aum+Hospital/data=!4m5!3m4!1s0x391e854b0a08a027:0x6f38b5437ffcf02b!8m2!3d32.6472459!4d74.899884?authuser=0&hl=en&rclk=1,32.6472459,74.899884,,,,,,,
New Primary Health Center Nowpora Payeen,Hospital,"Nowpora Pain-Sangam Road, Pulwama, Jammu Kashmir",https://www.google.co.kr/maps/place/New+Primary+Health+Center+Nowpora+Payeen/data=!4m5!3m4!1s0x38e219f0bbae670b:0x68fc657b91526fe0!8m2!3d33.8939703!4d75.0691454?authuser=0&hl=en&rclk=1,33.8939703,75.0691454,,,,,,,
Hospital,Hospital,"3X42+W74, Khanmo, 191121",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x38e18909213bd81d:0xcd8098fc0ccd2ad!8m2!3d34.0572508!4d74.950715?authuser=0&hl=en&rclk=1,34.0572508,74.950715,,,,,,,
SKIMS Maternity Hospital,Obstetrician-gynecologist,"4RQ3+M79, Soura, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/SKIMS+Maternity+Hospital/data=!4m5!3m4!1s0x38e185f750f20d27:0x3be67f5c5792d419!8m2!3d34.1391564!4d74.8032485?authuser=0&hl=en&rclk=1,34.1391564,74.8032485,,,,,,,
Dr. Sunil Kumar ENT Specialist & Head Neck Surgeon jammu,Otolaryngologist,"Jk Medicity Hospital, Narwal, Bypass Road, Channi Himat, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/Dr.+Sunil+Kumar+ENT+Specialist+%26+Head+Neck+Surgeon+jammu/data=!4m5!3m4!1s0x391e83947ee28bfd:0x61fe88251ad87f2d!8m2!3d32.6991924!4d74.9001943?authuser=0&hl=en&rclk=1,32.6991924,74.9001943,,,,,,,
Composite Hospital,Hospital,"Crpf Bantalab, Bantalab Road, Barnai, Dina Nagar, Nardani Bajwan",https://www.google.co.kr/maps/place/Composite+Hospital/data=!4m5!3m4!1s0x391e86854c3a5991:0xec6a40c86a6404ab!8m2!3d32.786619!4d74.838709?authuser=0&hl=en&rclk=1,32.786619,74.838709,,,,,,,
Dr.Arun Sharma (Apollo Gastro Liver and Gynae Clinic) Jammu,Gastroenterologist,"8 C 2nd Extension Bahu Plaza, near SRL Lab, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr.Arun+Sharma+(Apollo+Gastro+Liver+and+Gynae+Clinic)+Jammu/data=!4m5!3m4!1s0x391e8566ab39857b:0x23b6c7208f6110f7!8m2!3d32.7049849!4d74.8702068?authuser=0&hl=en&rclk=1,32.7049849,74.8702068,,,,,,,
Royal Diagnostic's,Medical diagnostic imaging center,"New, District Hospital Road, Adarsh Colony, Udhampur, Jammu and Kashmir 182101",https://www.google.co.kr/maps/place/Royal+Diagnostic's/data=!4m5!3m4!1s0x391dd300b80a311d:0xd02b320ab3c7e3c3!8m2!3d32.9214629!4d75.1334022?authuser=0&hl=en&rclk=1,32.9214629,75.1334022,,,,,,,
Doctors Health Care,Medical clinic,"Khah, Khaja Bazar, Janglat Mandi, Anantnag, Jammu and Kashmir 192101",https://www.google.co.kr/maps/place/Doctors+Health+Care/data=!4m5!3m4!1s0x38e20580a19aa2f3:0x379fd5729f6e5fa0!8m2!3d33.7273872!4d75.1533031?authuser=0&hl=en&rclk=1,33.7273872,75.1533031,,,,,,,
Hospital,Hospital,"Unnamed Road, 184203",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x391c5909667b9425:0x46b09be3debe6ce8!8m2!3d32.7332057!4d75.6320095?authuser=0&hl=en&rclk=1,32.7332057,75.6320095,,,,,,,
Dr Masroor Ahmad Wani( Skin Specialist),Doctor,"Mugdam pora, Frisal, Anantnag, Jammu and Kashmir 192232",https://www.google.co.kr/maps/place/Dr+Masroor+Ahmad+Wani(+Skin+Specialist)/data=!4m5!3m4!1s0x38e20368842b9333:0xe20f38da3eacace6!8m2!3d33.7561638!4d75.0420814?authuser=0&hl=en&rclk=1,33.7561638,75.0420814,,,,,,,
GENNext Diagnostics,Diagnostic center,"25 A, Gandhinagar Link, Opposite Women Degree College, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/GENNext+Diagnostics/data=!4m5!3m4!1s0x391e84bc6e8b7819:0xea2fd6ebe177497!8m2!3d32.7083075!4d74.8586836?authuser=0&hl=en&rclk=1,32.7083075,74.8586836,,,,,,,
Sood Eye Centre,Doctor,"67/6, Trikuta Nagar, Jammu, Jammu and Kashmir 180012",https://www.google.co.kr/maps/place/Sood+Eye+Centre/data=!4m5!3m4!1s0x391e83562c69edcb:0xec2322b43bca0a3e!8m2!3d32.7006957!4d74.8746066?authuser=0&hl=en&rclk=1,32.7006957,74.8746066,,,,,,,
Nhpc Hospital,Hospital,"Unnamed Road, Samleu Uperla, Himachal Pradesh 176325, India",https://www.google.co.kr/maps/place/Nhpc+Hospital/data=!4m5!3m4!1s0x391c93633a5b61d1:0x91d207952560f8da!8m2!3d32.6049149!4d75.9118665?authuser=0&hl=en&rclk=1,32.6049149,75.9118665,,,,,,,
New Sub-District Hospital Dooru,Hospital,"Doru Shahabad, 192211",https://www.google.co.kr/maps/place/New+Sub-District+Hospital+Dooru/data=!4m5!3m4!1s0x391df7f42a67383f:0xf142c93d6e0a8a9f!8m2!3d33.5665226!4d75.2223533?authuser=0&hl=en&rclk=1,33.5665226,75.2223533,,,,,,,
Directorate of Health Services Jammu,Public health department,"PVM6+P3W, Shalamar, Resham Ghar Colony, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Directorate+of+Health+Services+Jammu/data=!4m5!3m4!1s0x391e8488255560cd:0x3490609b8b0ca6ae!8m2!3d32.7343708!4d74.8602176?authuser=0&hl=en&rclk=1,32.7343708,74.8602176,,,,,,,
Directorate of Health Services,Association or organization,"2nd Floor, Block A, Old Secretariat, Srinagar, Jammu and Kashmir 190010",https://www.google.co.kr/maps/place/Directorate+of+Health+Services/data=!4m5!3m4!1s0x38e18f931d000001:0x28fa617884bbef80!8m2!3d34.0836708!4d74.7972825?authuser=0&hl=en&rclk=1,34.0836708,74.7972825,,,,,,,
Raja Sukhdev Singh District Hospital Poonch,Blood donation center,Poonch 185101,https://www.google.co.kr/maps/place/Raja+Sukhdev+Singh+District+Hospital+Poonch/data=!4m5!3m4!1s0x38e036f4824f8163:0x61ef22938470edd5!8m2!3d33.772293!4d74.098062?authuser=0&hl=en&rclk=1,33.772293,74.098062,,,,,,,
Hospital,Hospital,"Unnamed Road, 182145",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x391debea0572f965:0xa2d12337b86e0b07!8m2!3d33.3559442!4d75.307316?authuser=0&hl=en&rclk=1,33.3559442,75.307316,,,,,,,
Dr. PR Sharma,Doctor,"155, near Medical Collage, Maheshpura, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Dr.+PR+Sharma/data=!4m5!3m4!1s0x391e8489e4df87d7:0x60ec4e9717ca78c2!8m2!3d32.734574!4d74.857625?authuser=0&hl=en&rclk=1,32.734574,74.857625,,,,,,,
Sood Eye Centre,Doctor,"67/6, Trikuta Nagar, Jammu, Jammu and Kashmir 180012",https://www.google.co.kr/maps/place/Sood+Eye+Centre/data=!4m5!3m4!1s0x391e844414849f51:0x94ebd36ac504721a!8m2!3d32.7007566!4d74.8745127?authuser=0&hl=en&rclk=1,32.7007566,74.8745127,,,,,,,
Dr Abhinav Sharma,Pulmonologist,"H No 51 lane 1, Bhagwati Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Dr+Abhinav+Sharma/data=!4m5!3m4!1s0x391e85a240299dad:0x99bc42140e5b628c!8m2!3d32.724326!4d74.842814?authuser=0&hl=en&rclk=1,32.724326,74.842814,,,,,,,
Government Medical College And Hospital Blood Bank,Blood donation center,Jammu 180001,https://www.google.co.kr/maps/place/Government+Medical+College+And+Hospital+Blood+Bank/data=!4m5!3m4!1s0x391e8461b3e2944b:0xc8db9bc1686f5c5a!8m2!3d32.736061!4d74.853998?authuser=0&hl=en&rclk=1,32.736061,74.853998,,,,,,,
Park (Soura Maternity Hospital),Park,"4RQ2+JX4, Soura, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/Park+(Soura+Maternity+Hospital)/data=!4m5!3m4!1s0x38e1858e5968f11f:0x44262a4a5df905de!8m2!3d34.1390082!4d74.8024636?authuser=0&hl=en&rclk=1,34.1390082,74.8024636,,,,,,,
Dr. S. K. Gupta,Neurologist,"718-A, Last Morh, Gandhinagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr.+S.+K.+Gupta/data=!4m5!3m4!1s0x391e84b6e55965ef:0xd4f90bc194b66b3c!8m2!3d32.6977649!4d74.854405?authuser=0&hl=en&rclk=1,32.6977649,74.854405,,,,,,,
Dr. Vipan Gupta,Endocrinologist,"263 A, Shastri Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr.+Vipan+Gupta/data=!4m5!3m4!1s0x391e84bba0280bc7:0x4d4105f957ca3b59!8m2!3d32.6945821!4d74.8583045?authuser=0&hl=en&rclk=1,32.6945821,74.8583045,,,,,,,
J.K HOSPITAL,Hospital,"main bazar talwara talwara township, Talwara, Punjab 144216, India",https://www.google.co.kr/maps/place/J.K+HOSPITAL/data=!4m5!3m4!1s0x391b733a7b57363b:0x9d5738db529df7a8!8m2!3d31.9422343!4d75.8861856?authuser=0&hl=en&rclk=1,31.9422343,75.8861856,,,,,,,
Dr. Yashpal Sharma,Doctor,"House No. 198 1 Housing Colony, Channi Himat, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/Dr.+Yashpal+Sharma/data=!4m5!3m4!1s0x391e9cb5aaaaaaab:0x5db4903cf8424bf7!8m2!3d32.6923922!4d74.8945692?authuser=0&hl=en&rclk=1,32.6923922,74.8945692,,,,,,,
CGHS Wellness Center Jammu,Wellness center,"CGHS wellness Centre, near Press Club, Jammu, 180001",https://www.google.co.kr/maps/place/CGHS+Wellness+Center+Jammu/data=!4m5!3m4!1s0x391e8509a6831f79:0x7267095cf2cab6ff!8m2!3d32.7228412!4d74.8581077?authuser=0&hl=en&rclk=1,32.7228412,74.8581077,,,,,,,
SRL Diagnostics,Diagnostic center,"near District Hospital, Jammu, Jammu and Kashmir 184121",https://www.google.co.kr/maps/place/SRL+Diagnostics/data=!4m5!3m4!1s0x391e84618d27dc4b:0x3fa60f060a83c21f!8m2!3d32.5548176!4d75.1100449?authuser=0&hl=en&rclk=1,32.5548176,75.1100449,,,,,,,
Dr Jatinder Singh,Diabetologist,"Hospital Rd, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr+Jatinder+Singh/data=!4m5!3m4!1s0x391e84badffd95db:0x6284f3510edb71a5!8m2!3d32.7047837!4d74.8609525?authuser=0&hl=en&rclk=1,32.7047837,74.8609525,,,,,,,
Sher-I-Kashmir Institute Of Medical Sciences (SKIMS) Blood Bank,Blood donation center,"South, Buchpora, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/Sher-I-Kashmir+Institute+Of+Medical+Sciences+(SKIMS)+Blood+Bank/data=!4m5!3m4!1s0x38e184c03fffffff:0x8c780e28da1c1e95!8m2!3d34.1498617!4d74.802458?authuser=0&hl=en&rclk=1,34.1498617,74.802458,,,,,,,
Dr rajesh gupta,Orthopedic surgeon,"422/A, Apsara Road, Gandhi Nagar, jammu, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr+rajesh+gupta/data=!4m5!3m4!1s0x391e84b143107c47:0xd3bece596977810!8m2!3d32.6982302!4d74.8586336?authuser=0&hl=en&rclk=1,32.6982302,74.8586336,,,,,,,
Government Primary Health Center Nihama,Hospital,"Nihama, 192233",https://www.google.co.kr/maps/place/Government+Primary+Health+Center+Nihama/data=!4m5!3m4!1s0x38e1ff773be49b1f:0xdafdc4c2d8357826!8m2!3d33.6385447!4d74.8956781?authuser=0&hl=en&rclk=1,33.6385447,74.8956781,,,,,,,
Dr. Nadeem Niyaz Jan,Doctor,"KC Mediplex, near KC Cineplex, Bakshi Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Dr.+Nadeem+Niyaz+Jan/data=!4m5!3m4!1s0x391e8489e36a1225:0x6d92bb1bd30493f7!8m2!3d32.73443!4d74.857387?authuser=0&hl=en&rclk=1,32.73443,74.857387,,,,,,,
Dr. Bharat Bhushan Gupta I Mediwell Gastroenterology Centre,Gastroenterologist,"24-A, Shastri Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr.+Bharat+Bhushan+Gupta+I+Mediwell+Gastroenterology+Centre/data=!4m5!3m4!1s0x391e84b443de03d7:0xc86853a9614d3229!8m2!3d32.69404!4d74.854826?authuser=0&hl=en&rclk=1,32.69404,74.854826,,,,,,,
Dr. Naveed Nazir Shah,Pulmonologist,"Dalgate, near Chest Disease Hospital, Srinagar, Jammu and Kashmir 190002",https://www.google.co.kr/maps/place/Dr.+Naveed+Nazir+Shah/data=!4m5!3m4!1s0x38e18f78fbbe6b3b:0x87c0d2e6a82fe784!8m2!3d34.081722!4d74.8297801?authuser=0&hl=en&rclk=1,34.081722,74.8297801,,,,,,,
Kanav Bone & Joint Clinic,Medical clinic,"422-A, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Kanav+Bone+%26+Joint+Clinic/data=!4m5!3m4!1s0x391e84b1101b0f67:0xcb21e996f4deaec6!8m2!3d32.6982799!4d74.858723?authuser=0&hl=en&rclk=1,32.6982799,74.858723,,,,,,,
JK Service Station,Gas station,"Phalyana, opposite Army Hospital, Rajouri, Jammu and Kashmir 185151",https://www.google.co.kr/maps/place/JK+Service+Station/data=!4m5!3m4!1s0x391e2e6cdc69334b:0xd504fe3b2b68975f!8m2!3d33.3500999!4d74.3270475?authuser=0&hl=en&rclk=1,33.3500999,74.3270475,,,,,,,
The Shoulder Clinic,Doctor,"160/1, Circular Road, Gujjar Nagar, opposite Police Post Jammu Jammu and Kashmir, 180001",https://www.google.co.kr/maps/place/The+Shoulder+Clinic/data=!4m5!3m4!1s0x391e8555d951ff57:0x242ffe2a1b0df42f!8m2!3d32.7275643!4d74.8726201?authuser=0&hl=en&rclk=1,32.7275643,74.8726201,,,,,,,
City Hospital,Hospital,"4PVV+3R5, Sector F 1 New Mirpur City, Azad Jammu and Kashmir 10250",https://www.google.co.kr/maps/place/City+Hospital/data=!4m5!3m4!1s0x391fec0b21da66f1:0x777e10232fa00422!8m2!3d33.1426296!4d73.7446139?authuser=0&hl=en&rclk=1,33.1426296,73.7446139,,,,,,,
SRL Diagnostics,Diagnostic center,"Ward No. 13, District Hospital Road, near Nehru School, Adarsh Colony, Udhampur, Jammu and Kashmir 182101",https://www.google.co.kr/maps/place/SRL+Diagnostics/data=!4m5!3m4!1s0x391dd3fb1b124e1f:0x86cf89dee4cc5268!8m2!3d32.9198858!4d75.1335283?authuser=0&hl=en&rclk=1,32.9198858,75.1335283,,,,,,,
Santosh Eye Care Centre - Dr Anil Mahajan,Ophthalmologist,"373 Shastri Nagar, Shastri Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Santosh+Eye+Care+Centre+-+Dr+Anil+Mahajan/data=!4m5!3m4!1s0x391e84b40f763de5:0x8efe6a065f6f5acc!8m2!3d32.6951493!4d74.8559824?authuser=0&hl=en&rclk=1,32.6951493,74.8559824,,,,,,,
Medical Store,Internal medicine ward,"Nagbal, Banihal, Jammu and Kashmir 182146",https://www.google.co.kr/maps/place/Medical+Store/data=!4m5!3m4!1s0x391df139af88dd17:0xb1c535f21ff191bb!8m2!3d33.4370131!4d75.1939345?authuser=0&hl=en&rclk=1,33.4370131,75.1939345,,,,,,,
Amandeep Hospital,Hospital,"Dalhousie Road, Mamun, Pathankot, Punjab 145001, India",https://www.google.co.kr/maps/place/Amandeep+Hospital/data=!4m5!3m4!1s0x391c7febf2320527:0x104f94abb707839e!8m2!3d32.2762841!4d75.6951917?authuser=0&hl=en&rclk=1,32.2762841,75.6951917,,,,,,,
The Grand Interiors,Interior designer,"Hospital, Kulgam District Hospital Rd, Aamnu, Kulgam, Jammu and Kashmir 192231",https://www.google.co.kr/maps/place/The+Grand+Interiors/data=!4m5!3m4!1s0x38e201ca34442619:0xb738970d5be8f73e!8m2!3d33.6449087!4d75.031484?authuser=0&hl=en&rclk=1,33.6449087,75.031484,,,,,,,
The Associate Group,Recruiter,"Hazari Bazar Masjid, Haji Complex, near JLNM Hospital, Rainawari, Srinagar, Jammu and Kashmir 190003",https://www.google.co.kr/maps/place/The+Associate+Group/data=!4m5!3m4!1s0x38e185b08bc3a1bb:0xccc14a0fa7352e47!8m2!3d34.0968813!4d74.8195728?authuser=0&hl=en&rclk=1,34.0968813,74.8195728,,,,,,,
Dr. Rahul Gupta,Pulmonologist,"Bakshi Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Dr.+Rahul+Gupta/data=!4m5!3m4!1s0x391e845e132f86af:0x2bed7f45bf1b8ea9!8m2!3d32.7383282!4d74.8492954?authuser=0&hl=en&rclk=1,32.7383282,74.8492954,,,,,,,
Regional Passport Office | Passport Seva Kendra,Passport office,"Aquaf Trust Building, 1st Floor, Opposite Gandhi Nagar Hospital, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Regional+Passport+Office+%7C+Passport+Seva+Kendra/data=!4m5!3m4!1s0x391e84bae082adf5:0x5a5f20f8dd085414!8m2!3d32.7046519!4d74.8608788?authuser=0&hl=en&rclk=1,32.7046519,74.8608788,,,,,,,
NIIT Jammu Rehari Chungi Centre,Educational institution,"2nd Floor,Gurdwara Kalghidar Sahib Bldg Rehari Chungi, B.C Rd, Jammu, Jammu and Kashmir 180005",https://www.google.co.kr/maps/place/NIIT+Jammu+Rehari+Chungi+Centre/data=!4m5!3m4!1s0x391e8464fcf5e74d:0xe846052966506761!8m2!3d32.743065!4d74.860039?authuser=0&hl=en&rclk=1,32.743065,74.860039,,,,,,,
Booza,Ice cream shop,"Janglatmandi opposite MMABM hospital Anantnag Jammu and Kashmir Anantnag Jammu and Kashmir, 192101",https://www.google.co.kr/maps/place/Booza/data=!4m5!3m4!1s0x38e2058870decfcf:0x44a2214094d16e39!8m2!3d33.725727!4d75.15257?authuser=0&hl=en&rclk=1,33.725727,75.15257,,,,,,,
Chest Specialist Dr Jaskirat Devinder Singh,Pulmonologist,"Consultant at JK Medicity, Narwal Bye Pass, Channi Himat, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/Chest+Specialist+Dr+Jaskirat+Devinder+Singh/data=!4m5!3m4!1s0x391e8355af3ea31d:0x1285ed95370849d!8m2!3d32.6991884!4d74.9001084?authuser=0&hl=en&rclk=1,32.6991884,74.9001084,,,,,,,
Gem Opticians,Optician,"1 Gandhi Plaza ,34 -JDA Complex, Gole Market, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Gem+Opticians/data=!4m5!3m4!1s0x391e85af5ed37543:0x4e1cee4ea262b0a!8m2!3d32.70088!4d74.860125?authuser=0&hl=en&rclk=1,32.70088,74.860125,,,,,,,
Animal Hospital,Hospital,"8H7R+CV2, Pathankot, Punjab 145023, India",https://www.google.co.kr/maps/place/Animal+Hospital/data=!4m5!3m4!1s0x391c7914ac8f0bd3:0xda62f194af139569!8m2!3d32.3135139!4d75.5921254?authuser=0&hl=en&rclk=1,32.3135139,75.5921254,,,,,,,
Dr. Lovi Padha,Orthopedic surgeon,"Channi Himat, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/Dr.+Lovi+Padha/data=!4m5!3m4!1s0x391e9cb3f1285581:0xf20d0dd45d7b100d!8m2!3d32.6993059!4d74.9001947?authuser=0&hl=en&rclk=1,32.6993059,74.9001947,,,,,,,
