Record Id,Company Owner ID,Sales Person,Rating,Company Name,Company Type,Territories,Shipping Street,Shipping City,Shipping Code,Billing Street,Billing City,Billing Code,Description,Custmer ID,Product,Tag,Created by ID,Modified by ID,Created Time,Modified Time,Last Activity Time,Shipping_State,Billing_State,Industry Fin
zcrm_1920545000010016032,zcrm_1920545000000097003,,Active,AADITYA MARKETING AND TRADING CO.,,West 2,"Address: Plot no 393/394, Sector 1A, Gandhidham, Kutch .",,370201,"Address: Plot no 393/394, Sector 1A, Gandhidham, Kutch .",,370201,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-13 13:42:59,2018-09-19 18:18:51,2018-09-19 18:18:51,Gujarat,Gujarat,Others_Others Corporate
zcrm_1920545000010019073,zcrm_1920545000000097003,,Active,BIO SPACE,,West 1,,,,,California,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000011122001,2018-08-13 19:20:04,2020-03-06 19:53:33,2020-03-06 19:53:33,,Maharashtra,Others_Others Corporate
zcrm_1920545000010034025,zcrm_1920545000000511027,,Active,Krishna Garments,Customer,East,"Gogoi Tower 1st Floor, Opposite Guwahati Club, Silphukuri, Guwahati, Assam 781003",Guwahati,781003,"1st Floor Azhar mansion, S S road Fancy Bazar, Guwahati",Guwahati,781001,,,InBody120,,zcrm_1920545000000511027,zcrm_1920545000000097003,2018-08-12 14:58:00,2018-10-08 15:34:09,2021-05-24 17:56:40,Assam,Assam,Fitness
zcrm_1920545000010034071,zcrm_1920545000000511027,,Active,Freak Fitness,Customer,West 1,"balaji ward near dr dulhani old clinic ,colorcase mobiles jagdalpur",Jagdalpur,494001,"balaji ward near dr dulhani old clinic ,colorcase mobiles jagdalpur",Jagdalpur,494001,,,InBody120,,zcrm_1920545000000511027,zcrm_1920545000000097003,2018-08-12 15:12:18,2018-11-23 13:16:36,2021-05-24 15:00:06,Chhattisgarh,Chhattisgarh,Fitness
zcrm_1920545000010082014,zcrm_1920545000001284001,Arun Sharma,Active,Ruckgrat Gym,,North,,,,,Gurgaon,,,,InBody570,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:14:04,2020-04-16 14:22:03,2021-05-21 14:39:37,,Haryana,Fitness
zcrm_1920545000010082066,zcrm_1920545000001284001,Arun Sharma,Active,Bomiso Gym,,North,,,,,Gurgaon,,,,InBody570,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:29:43,2020-04-16 14:22:03,2021-05-21 14:35:36,,Haryana,Fitness
zcrm_1920545000010084016,zcrm_1920545000001284001,Arun Sharma,Active,Anytime fitness,,North,"Anytime Fitness, F.C. 1, 3rd Floor, TDI Mall, Rajouri Garden, New Delhi, Delhi 110027",Delhi,110027,"Anytime Fitness, F.C. 1, 3rd Floor, TDI Mall, Rajouri Garden, New Delhi, Delhi 110027",Delhi,110027,,,InBody120,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:22:47,2020-04-16 14:22:03,2021-05-21 14:39:37,National Capital Territory of Delhi,National Capital Territory of Delhi,Fitness
zcrm_1920545000010085008,zcrm_1920545000001284001,Arun Sharma,Active,Team Core Fitness,,North,,,,,Gurgaon,,,,InBody570,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:16:11,2020-04-16 14:22:03,2021-05-25 13:57:16,,Haryana,Fitness
zcrm_1920545000010085062,zcrm_1920545000003466001,Arun Sharma,Active,Hero Moto corp,,North,,,,,Gurgaon,,,,InBody570,,zcrm_1920545000006702001,zcrm_1920545000003466001,2018-08-14 21:32:36,2021-01-23 21:30:01,2021-07-23 17:52:44,,Haryana,Hospital
zcrm_1920545000010086001,zcrm_1920545000001284001,Arun Sharma,Active,Teamcore Fitness,,North,,,,,Gurgaon,,,,InBody570,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:18:47,2020-04-16 14:22:03,2021-07-23 17:52:44,,Haryana,Fitness
zcrm_1920545000010088001,zcrm_1920545000001284001,Arun Sharma,Active,Hero Moto Corp Pvt. Ltd.,,North,,,,,Gurgaon,,,,InBody570,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:48:27,2020-04-16 14:22:03,2021-07-23 17:52:44,,Haryana,Hospital
zcrm_1920545000010092001,zcrm_1920545000001284001,Arun Sharma,Active,Hero motocop pvt Ltd,,North,"Hero MotoCorp Ltd. - GGN 37th KM, Delhi-Jaipur Highway, Sector-33 GURGAON 122001, HARYANA, India",Gurgaon,122001,"Hero MotoCorp Ltd. - GGN 37th KM, Delhi-Jaipur Highway, Sector-33 GURGAON 122001, HARYANA, India",Gurgaon,122001,,,InBody270,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-14 21:55:22,2020-04-16 14:22:03,2021-07-23 17:52:44,Haryana,Haryana,Hospital
zcrm_1920545000010103065,zcrm_1920545000000511027,,Active,Medica North Bengal Clinic,,East,,,,,Siliguri,,,,InBody570,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-08-16 18:15:29,2018-08-16 18:15:29,2021-07-23 17:52:24,,West Bengal,Clinic
zcrm_1920545000010103301,zcrm_1920545000001530001,,Active,Teej Fitness and Leisures Private Limited,Customer,West 2,,,,"NR. Mavins Hospital, Shikrishan 6 SEC 1, Sagar Vihar Colony, Vaishali Nagar",Ajmer,305001,,,InBody270,,zcrm_1920545000002263009,zcrm_1920545000016756022,2018-08-16 21:57:03,2020-04-08 19:33:06,2021-05-20 18:50:37,,Rajasthan,Fitness
zcrm_1920545000010111054,zcrm_1920545000002263009,,Active,A A Fitness Studio,,North,,,,,Jammu,,,,InBody570,,zcrm_1920545000002263009,zcrm_1920545000000097003,2018-08-16 00:32:08,2018-09-12 20:17:43,2021-05-24 17:49:10,,Jammu and Kashmir,Fitness
zcrm_1920545000010113015,zcrm_1920545000000097003,,Active,M/S GEMINI ENTERPRISES,,South,Kaizen Fitness,Bengaluru,560078,Kaizen Fitness,Bengaluru,560078,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-16 14:46:03,2020-07-24 12:50:49,2020-07-24 12:50:49,Karnataka,Karnataka,Private Enterprise
zcrm_1920545000010190027,zcrm_1920545000000097003,,Active,Debkumar Biswas,,East,"891, S H K",Kolkata,700074,"891, S H K",Kolkata,700074,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-17 20:16:32,2018-09-21 19:15:43,2018-09-21 19:15:43,West Bengal,West Bengal,Others_etc
zcrm_1920545000010217001,zcrm_1920545000001284001,,Active,HeroMoto Corp,Customer,North,"HERO MOTOCORP LIMITED - GGN 37th KM, Delhi-Jaipur Highway, Sector-33 GURGAON",Gurgaon,122001,"HERO MOTOCORP LIMITED - GGN 37th KM, Delhi-Jaipur Highway, Sector-33 GURGAON 122001, HARYANA, India",Gurgaon,122001,,,InBody270,,zcrm_1920545000006702001,zcrm_1920545000000097003,2018-08-17 20:50:42,2020-04-16 14:22:03,2020-04-16 14:22:03,Haryana,Haryana,Others_Others Corporate
zcrm_1920545000010246016,zcrm_1920545000003466001,Karn Sharma,Active,Tenet Diagnostics,,South,,,,,Hyderabad,, Looking for purchasing an Inbody in Hyderabad,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-18 13:54:35,2020-04-09 23:03:18,2021-05-21 14:39:37,,Telangana,Clinic
zcrm_1920545000010246127,zcrm_1920545000003466001,Karn Sharma,Active,Sri Ameya Fitness LLP,,South,,,,"F45 Training , #653,100 Ft. Road, Indiranagar",Bangalore,,Mr. Eshan has Started this Lead as Cold Lead and done one small event with successful demonstration for all the members in the club and now Owner wants to finalize device in coming week after discussing with his partners.,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-18 15:24:16,2020-04-09 23:03:18,2021-07-23 17:52:26,,Karnataka,Fitness
zcrm_1920545000010246189,zcrm_1920545000003466001,Karn Sharma,Active,Express Fitness,,South,,,,"83 Second Floor Mosque Road, frazer Town",Bangalore,,Mr. Taukheer has visited Snap Fitness Frazer town and found the trainers and Manager Interested in InBody Product Range. Now Mr. Rayyan Owner has asked first to share estimate and then he will meet for final negotiation.,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-18 15:37:38,2020-04-09 23:03:18,2021-07-23 17:52:26,,Karnataka,Fitness
zcrm_1920545000010299047,zcrm_1920545000000097003,,Active,Vlcc Health Care Ltd,,South,"Q89,4th Main Road,Behind",Chennai,600040,"Q89,4th Main Road,Behind",Chennai,600040,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-20 13:09:21,2018-10-13 19:20:46,2018-10-13 19:20:46,Tamil Nadu,Tamil Nadu,Others_Aesthetic
zcrm_1920545000010305033,zcrm_1920545000001530001,Mahesh Gulwani,Active,Decorative Sleeves,,West 2,"C-14,15, D-15, Sardar Industrial Estate, Ajwa Road",Baroda,390019,"C-14,15, D-15, Sardar Industrial Estate, Ajwa Road",Baroda,390019,,,InBody270,,zcrm_1920545000001530001,zcrm_1920545000016756022,2018-08-20 04:00:10,2020-04-09 22:07:36,2021-05-21 14:39:37,Gujarat,Gujarat,Others_Others Corporate
zcrm_1920545000010341001,zcrm_1920545000000097003,,Active,G SUDARSHAN RUPA SRAVANI,,South,"PLOT NO402 SOMI SHETTY RESIDENCY,",KURNOOL,518001,"PLOT NO402 SOMI SHETTY RESIDENCY,",KURNOOL,518001,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-22 11:56:21,2018-10-15 19:19:48,2018-10-15 19:19:48,Andhra Pradesh,Andhra Pradesh,Others_Individual
zcrm_1920545000010403010,zcrm_1920545000001530001,,Active,Marshal Gym Pvt. Ltd.,,West 2,,,,"4th and 5th floor, Navneet Bhavan, opp. Komal Enclave, Prabhudas Thakkar college road, Paldi",Ahmedabad,380007,,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000000097003,2018-08-24 20:35:58,2020-04-08 08:05:42,2021-07-23 17:52:24,,Gujarat,Fitness
zcrm_1920545000010448022,zcrm_1920545000000097003,,Active,Aabhishek Kamal Kumar,,West 1,"A-1, Khullar Apartments,,",Nagpur,440013,"A-1, Khullar Apartments,,",Nagpur,440013,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-27 17:50:22,2018-09-21 19:15:43,2018-09-21 19:15:43,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000010459004,zcrm_1920545000000097003,,Active,LALAN KUMAR,,East,"303,SAHI ENCLAVE APARTMENT NEW",PATNA,800013,"303,SAHI ENCLAVE APARTMENT NEW",PATNA,800013,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-08-27 17:44:53,2018-09-21 19:15:43,2018-09-21 19:15:43,Bihar,Bihar,Others_Individual
zcrm_1920545000010481010,zcrm_1920545000003466001,Karn Sharma,Active,STATURA INFRASTRUCTURE LLP,,South,"Gold's Gym, Sira Rd, Near Bavikatte petrol bunk,",Tumakuru,572104,"No, 157, 18th main, 40th cross, 4th 'T' Block, Jayanagar",Bangalore,,"New Golds Gym Tumukur Franchise ,",,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-27 19:48:52,2020-04-09 23:03:18,2021-07-23 17:52:24,Karnataka,Karnataka,Fitness
zcrm_1920545000010495008,zcrm_1920545000001284001,Arun Sharma,Active,INVESTING SOLUTIONS,,North,"Anytime Fitness,
F-601, F-602, F-603, Village Palam, New Delhi",New Delhi,110045,"Anytime Fitness,
F-601, F-602, F-603, Village Palam,",New Delhi,110045,,,InBody570,,zcrm_1920545000001284001,zcrm_1920545000016756022,2018-08-27 21:08:10,2020-04-09 22:38:15,2021-07-23 17:52:40,Delhi,Delhi,Fitness
zcrm_1920545000010517010,zcrm_1920545000003466001,Karn Sharma,Active,Phoenix Fitness,,South,,,,"Green field, 1st Block , 2nd Floor, Seegehalli, Kadugodi",Bangalore,,"Mr, Taukheer did the cold visit and performed  demonstration in the Club and now customer is interesting in negotiating for purchase.",,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-27 23:30:43,2020-04-09 23:03:18,2021-05-21 14:35:36,,Karnataka,Fitness
zcrm_1920545000010562010,zcrm_1920545000003466001,Karn Sharma,Active,QUANTIFICARE HEALTH STATIONS PVT. LTD.,,South,,,,"Plot no. 28, Road no. 76, Jubilee Hills",Hyderabad,,They are starting the project of wellness clinic with Rehab concept in Hyderabad,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-28 19:13:02,2020-04-09 23:03:18,2021-05-21 14:35:36,,Telangana,Hospital
zcrm_1920545000010609175,zcrm_1920545000003466001,Karn Sharma,Active,Basavatarakam Indo American Cancer Hospital and Research Institute,,South,,,,Banjara hills Rd 14,Hyderabad,,Shared Phone lead by Mr. Kenneth as Mr. Nagraj has seen the competition around his club as all of them are using InBody270 (Kris gethins / Chisel Fitness / Golds Gym),,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-30 22:37:19,2020-04-09 23:03:18,2021-07-23 17:52:44,,Telangana,Hospital
zcrm_1920545000010659001,zcrm_1920545000000511027,,Active,Burnout Fitness Studio-,,East,,,,,Kolkata,,,,InBody120,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-08-31 00:38:56,2018-08-31 00:42:47,2021-07-23 17:52:26,,West Bengal,Fitness
zcrm_1920545000010662011,zcrm_1920545000003466001,Karn Sharma,Active,Aradhya Wellness Center,,South,,,,Kalidasa Road,Mysore,,,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-08-31 17:39:34,2020-04-09 23:03:18,2020-04-09 23:03:18,,Karnataka,Fitness
zcrm_1920545000010673040,zcrm_1920545000001670001,Anees Mukhtar,Active,Crying Fat Fitness LLP,,West 1,"399 Cosmos, Above Millennium Toyota, Swami Vivekananda Rd, Gautam Ashish Society, Indira Nagar, Vile Parle West, Mumbai, Maharashtra 400056",Mumbai,,"399 Cosmos, Above Millennium Toyota, Swami Vivekananda Rd, Gautam Ashish Society, Indira Nagar, Vile Parle West, Mumbai, Maharashtra 400056",Mumbai,,,,InBody570,,zcrm_1920545000001670001,zcrm_1920545000016756022,2018-08-31 14:15:33,2020-04-09 20:58:20,2021-05-21 14:39:37,Maharashtra,Maharashtra,Fitness
zcrm_1920545000010673149,zcrm_1920545000001670001,Anees Mukhtar,Active,BodyScape,,West 1,,,,,Mumbai,, I would like to inquire about the body assessment machine for gym,,InBody570,,zcrm_1920545000001670001,zcrm_1920545000016756022,2018-08-31 17:14:21,2020-04-09 20:57:37,2021-07-23 17:52:24,,Maharashtra,Fitness
zcrm_1920545000010673227,zcrm_1920545000001670001,Anees Mukhtar,Active,i5 Fitness,,West 1,,,,"T5,3rd Floor,Pinnacle Business Park, Mahakali Caves Road, Shanti Nagar, Andheri East, Mumbai 400093",MUMBAI,,new gym,,InBody570,,zcrm_1920545000001670001,zcrm_1920545000016756022,2018-08-31 17:30:36,2020-04-09 20:57:37,2021-05-21 14:41:23,,Maharashtra,Fitness
zcrm_1920545000010675005,zcrm_1920545000000366006,Anees Mukhtar,Active,Geeta Nutri Heal,,West 1,,,,,pune,,"She is a dietetion and she is having a clinic in aundh and she is looking for a BCA device for her clinic were she can monitor clients progress and would able to guide them properly . 
After a two times telephonic conversation she asked for a demo at her clinic on Monday 27/08/2018 . 
last friday 24st august she requested to change the demo date from monday to tuesday because she will be busy with her some home occasion . 
will be meeting mam on 28th august 2018 and will give the demo and will have a meeting .",,InBody570,,zcrm_1920545000000366006,zcrm_1920545000016756022,2018-08-31 14:57:27,2020-04-09 20:57:37,2021-05-21 14:39:37,,Maharashtra,Hospital
zcrm_1920545000010757057,zcrm_1920545000003466001,Karn Sharma,Active,paulsons Beauty & Fashion Pvt. Ltd.,,South,"Slam Lifestyle and Fitness Studio 4-192/A, Sankarapuram First Street, Palavakkam",Chennai,600041,"9/5, SHIVASANKARAN STREET, HALLS ROAD, KILPAUK",Chennai,,slam FItness Corporate has asked for product differences and 6 Units of InBody120 Estimate for new clubs finalization,,InBody120,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-09-03 14:13:58,2020-04-09 23:03:18,2021-07-23 17:52:38,Tamil Nadu,Tamil Nadu,Fitness
zcrm_1920545000010837010,zcrm_1920545000003466001,Karn Sharma,Active,GL Fitness,,North,,,,"370, KOHAT Enclave 3rd floor  Near metro station  Kohat Metro Station",Delhi,,Service Estimate for Mr. Tushar,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000000097003,2018-09-05 14:44:34,2020-07-24 12:50:49,2021-07-23 17:52:26,,National Capital Territory of Delhi,Fitness
zcrm_1920545000010890120,zcrm_1920545000001670001,,Active,Personal,,West 1,,,,Bandra,Mumbai,,,,InBody570,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-09-06 15:25:27,2018-09-06 15:25:27,2018-09-06 15:37:14,,Maharashtra,Others_Individual
zcrm_1920545000010890200,zcrm_1920545000001670001,Anees Mukhtar,Active,Ms.Shilpa Shetty Kundra,,West 1,,,,,Mumbai,,,,InBody270,,zcrm_1920545000001670001,zcrm_1920545000016756022,2018-09-06 15:33:02,2020-04-09 20:57:37,2021-05-21 14:35:36,,Maharashtra,Others_Individual
zcrm_1920545000010895010,zcrm_1920545000001530001,Mahesh Gulwani,Active,fitness deatination,,West 2,,,,"3rd floor, arya complex, near sobo center, south bopal",ahmedabad,,,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000016756022,2018-09-06 15:22:13,2020-04-09 22:07:36,2021-05-21 14:39:37,,Gujarat,Fitness
zcrm_1920545000010946001,zcrm_1920545000003466001,Karn Sharma,Active,U Square,,South,,,,,Chennai,,,,InBody120,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-09-07 01:22:44,2020-04-09 23:02:58,2021-05-24 14:55:05,,Tamil Nadu,Fitness
zcrm_1920545000010968008,zcrm_1920545000002263009,Anees Mukhtar,Active,Parth Ambalal Gami,,West 1,"Flat No-12, Ramgarhia CHS, Plot No-34, Sector-14 Vashi, Navi Mumbai, Thane, Maharashtara",Mumbai,400703,"Flat No-12, Ramgarhia CHS, Plot No-34, Sector-14 Vashi, Navi Mumbai, Thane, Maharashtara",Mumbai,400703,,,InBody570,,zcrm_1920545000002263009,zcrm_1920545000016756022,2018-09-07 12:08:46,2020-04-09 20:57:37,2021-05-21 14:39:37,,Maharashtra,Fitness
zcrm_1920545000011010034,zcrm_1920545000003466001,,Active,Adapt Fitness,Customer,South,"No.14, Pottery Road, Richards Town",Bangalore,,"No.14, Pottery Road, Richards Town",Bangalore,,Apple Fitness has changed the Brand Name,,InBody270,,zcrm_1920545000003466001,zcrm_1920545000000097003,2018-09-10 13:54:23,2018-10-05 22:57:10,2021-01-29 20:29:41,Karnataka,Karnataka,Fitness
zcrm_1920545000011015057,zcrm_1920545000001284001,,Active,Shivshakti Fitness,,North,"Shivshakti Fitness, F.C. 1, 3rd Floor, TDI Mall, Rajouri Garden, New Delhi, Delhi 110027",Delhi,110027,"Shivshakti Fitness, F.C. 1, 3rd Floor, TDI Mall, Rajouri Garden, New Delhi, Delhi 110027",Delhi,110027,,,InBody120,,zcrm_1920545000006702001,zcrm_1920545000016756022,2018-09-10 19:00:37,2020-04-16 03:18:43,2020-04-16 03:18:43,National Capital Territory of Delhi,National Capital Territory of Delhi,Fitness
zcrm_1920545000011039033,zcrm_1920545000000097003,,Active,Army Service Corps Center and College,,South,"Army Service Corps Center and college, Admin Block, New, Domlur,",Bengluru,560071,"Army Service Corps Center and college, Admin Block, New, Domlur,",Bengluru,560071,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-09-11 14:54:26,2018-09-11 15:57:40,2018-09-11 15:57:40,Karnataka,Karnataka,Military
zcrm_1920545000011045028,zcrm_1920545000003466001,Karn Sharma,Active,Iconic Fitness,,South,,,,,Bangalore,,This Lead is from Mr. Taukheer where he was working from 1 Month to convert till negotiation,,InBody570,,zcrm_1920545000003466001,zcrm_1920545000016756022,2018-09-11 13:06:12,2020-04-09 23:02:58,2021-07-23 17:52:24,,Karnataka,Fitness
zcrm_1920545000011087331,zcrm_1920545000000511027,,Active,Golds Gym (Raipur),,West 1,,,,,Raipur,,,,InBody570,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-09-12 21:22:56,2018-09-12 21:22:56,2018-09-12 21:22:56,,Chhattisgarh,Fitness
zcrm_1920545000011148026,zcrm_1920545000000097003,,Active,GEETA NUTRIHEAL CONSULTANCY,,West 1,"WESTEND RIVER VIEW PLAZA FLAT NO 44 B,",PUNE,411007,"WESTEND RIVER VIEW PLAZA FLAT NO 44 B,",PUNE,411007,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-09-14 15:52:25,2018-10-14 22:42:30,2018-10-14 22:42:30,Maharashtra,Maharashtra,Private Enterprise
zcrm_1920545000011164008,zcrm_1920545000000366006,,Active,RAAW Fitness,,West 1,,,,,pune,,Its a new gym in viman nagar and they are willing to put a BCA machine in their gym earlier Mr Debojit who is the owner of the gym has already used InBody machine in Airlife Gym and Golds Gym pune so he wants to see the InBody machine . he even wants to compare our machine and other competitors machine same time . will be arranging a demo by this week and will try to closed the deal .,,InBody570,,zcrm_1920545000000366006,zcrm_1920545000000097003,2018-09-14 13:31:05,2018-11-06 16:03:03,2021-05-24 14:18:23,,Maharashtra,Fitness
zcrm_1920545000011164054,zcrm_1920545000000366006,,Active,First FIT ( kharadi ),,West 1,,,,,pune,,first fit are already using InBody 370 in their older gym and now they are coming up with a new gym in pune for which they wanted to keep one InBody machine in the gym so they are asking for a final quotation of InBody device as well as a demo of the machine .,,InBody570,,zcrm_1920545000000366006,zcrm_1920545000000366006,2018-09-14 13:38:25,2018-09-14 13:38:25,2021-05-21 14:35:36,,Maharashtra,Fitness
zcrm_1920545000011172058,zcrm_1920545000011182001,Taukheer Ahmed,Active,Playon Fitness,,South,,,,,Bangalore,,,,InBody570,,zcrm_1920545000011182001,zcrm_1920545000000097003,2018-09-14 18:57:24,2021-01-02 03:30:33,2021-07-23 17:52:29,,Karnataka,Fitness
zcrm_1920545000011312077,zcrm_1920545000000511027,,Active,Stud gym Ranchi,,East,,,,,Ranchi,,,,InBody570,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-09-17 23:40:04,2018-09-17 23:40:04,2019-02-16 16:19:59,,Jharkhand,Fitness
zcrm_1920545000011312114,zcrm_1920545000000366006,Ayan,Active,ILS Kolkata,,East,,,,Salt lake city,Kolkata,,,,InBody570,,zcrm_1920545000000511027,zcrm_1920545000016756022,2018-09-17 23:41:00,2020-10-14 21:54:48,2021-07-23 17:52:26,,West Bengal,Hospital
zcrm_1920545000011312184,zcrm_1920545000000511027,Nasir,Active,Satyajeet Tripathy,,East,,,,,Bhubhaneshwar,,,,InBody570,,zcrm_1920545000000511027,zcrm_1920545000016756022,2018-09-17 23:50:05,2020-04-09 22:51:27,2021-05-21 14:39:37,,Odisha,Fitness
zcrm_1920545000011361017,zcrm_1920545000000097003,,Active,Shetul Patel,,West 2,"30 pearl bunglow, near pleasure club",Ahmedabad,380058,"30 pearl bunglow, near pleasure club",Ahmedabad,380058,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-09-18 18:25:06,2019-01-10 00:11:27,2019-01-10 00:11:27,Gujarat,Gujarat,Others_etc
